号码,省份,手机品牌,通信品牌,手机操作系统,月消费（元）,月流量（MB）
166751489582,四川,三星,动感地带,Kjava,252.4,1006.9
166923071001,福建,三星,全球通,Android,17.1,1985.4
166418420685,甘肃,三星,神州行,Kjava,297.8,1936.6
166713596197,北京,三星,动感地带,Android,39.8,1125.1
166818574427,广西,三星,神州行,Kjava,291.3,1297.1
166728505827,山东,三星,动感地带,Kjava,117.7,1318.6
166818439197,福建,三星,动感地带,Kjava,292.9,748
166818340897,宁夏,三星,动感地带,Kjava,152.6,901.1
166999876914,西藏,三星,全球通,Android,57.7,599.3
166809968204,浙江,三星,全球通,Kjava,153.4,1219.2
166925725564,内蒙古,三星,动感地带,Android,233,511.4
166412522821,江西,三星,动感地带,Kjava,265,95.4
166015314640,广西,三星,神州行,Android,115.2,60.2
166817751913,甘肃,三星,神州行,Kjava,29.7,1059.5
166876625626,黑龙江,三星,神州行,Android,141.1,1613
166099923387,四川,三星,动感地带,Android,41.9,326.3
166751551711,湖北,三星,动感地带,Android,123,1608.6
166730107193,广西,三星,动感地带,S60,26.2,397.9
166818341277,江苏,三星,动感地带,Kjava,170.7,1253.2
166790813664,北京,三星,神州行,Kjava,115.9,466.4
166713359411,陕西,三星,神州行,Android,251.5,1712.2
166818363498,江西,三星,神州行,Android,84.3,576.6
166818509331,甘肃,三星,神州行,Kjava,147.6,1731.4
166818566455,湖北,三星,动感地带,Android,203.8,1523
166434700915,安徽,三星,神州行,Android,36.9,1259.7
166424952741,西藏,三星,动感地带,S60,121.3,571.2
166686383453,河北,三星,神州行,Kjava,116.5,30.1
166814281898,湖北,三星,神州行,Android,195.3,1167.7
166414477175,山西,三星,神州行,Kjava,74,1702.6
166925654223,湖南,三星,动感地带,Kjava,211.2,1558.8
166790250871,海南,三星,动感地带,Kjava,25.4,1513
166650302955,甘肃,三星,神州行,Android,271.1,949.3
166920800966,上海,三星,动感地带,Android,191.2,1883.4
166543936724,辽宁,三星,神州行,Kjava,149.8,1092.9
166713099216,山东,三星,动感地带,Kjava,193.9,1068.7
166528738158,新疆,三星,神州行,Ophone,79.9,988.9
166794964966,山东,三星,动感地带,Kjava,156.3,1714.2
166790727246,山东,三星,动感地带,Android,183.1,1035.1
166814518459,澳门,三星,神州行,Android,20.1,331.9
166538745714,广西,三星,神州行,Kjava,283.9,1325.2
166999878821,山东,三星,动感地带,Android,263.7,723.8
166686351226,广西,三星,神州行,Android,269.1,1106.8
166015282217,广西,三星,神州行,Kjava,162.9,849.6
166528735424,香港,三星,神州行,Kjava,45.2,778.3
166999860130,宁夏,三星,动感地带,Kjava,108.1,1974.8
166412649268,甘肃,三星,神州行,Kjava,238.4,1029.4
166751448110,天津,三星,动感地带,Kjava,25.9,24
166728531172,青海,三星,动感地带,Android,115.5,1969.3
166818456694,新疆,三星,神州行,Android,280.6,1466.7
166423348692,北京,三星,神州行,Android,2.9,223.5
166537225244,河南,三星,神州行,Android,210.6,1787.8
166423374965,湖北,三星,神州行,Kjava,217.4,1175
166544803208,辽宁,三星,神州行,Kjava,99,1778.7
166450809497,重庆,三星,动感地带,Kjava,75.5,1345
166020126623,重庆,三星,神州行,Kjava,197.9,1228.4
166992913607,湖南,三星,神州行,Kjava,216.3,1933.8
166712893013,新疆,三星,神州行,Kjava,275.1,322.4
166818377503,青海,三星,动感地带,Kjava,130.1,1610.4
166532944549,北京,三星,神州行,Kjava,247.4,1500.6
166818518815,甘肃,三星,动感地带,Android,195.5,309.6
166016949591,湖南,三星,神州行,Kjava,51.8,669.4
166923050894,广西,三星,全球通,Android,80.3,380.1
166650332898,陕西,三星,神州行,Kjava,189,183.1
166816972061,甘肃,三星,动感地带,Windows Mobile,285.2,1310.1
166537517729,宁夏,三星,神州行,Android,167.5,423.1
166650248387,福建,三星,神州行,Kjava,173.8,841.7
166434216230,河南,三星,神州行,Android,225,527
166927012256,台湾,三星,全球通,Kjava,26.5,586.1
166989830734,香港,三星,动感地带,Kjava,72.2,1199.3
166712484197,福建,三星,神州行,Android,293.6,1292.2
166538764982,安徽,三星,神州行,Android,104,1484.7
166713435536,陕西,三星,神州行,Kjava,96.9,1480.9
166532490668,天津,三星,神州行,Kjava,260.1,552.5
166017008239,广西,三星,神州行,Kjava,18.5,892.7
166670011891,黑龙江,三星,神州行,Android,123.9,1546.9
166728376774,青海,三星,神州行,Kjava,252.5,879.5
166728276845,澳门,三星,神州行,Kjava,2.4,677.7
166723701957,澳门,三星,神州行,Kjava,73.5,1779.9
166713527609,吉林,三星,动感地带,Kjava,34.8,971.8
166620145346,甘肃,三星,神州行,Android,64.8,766.4
166413069707,云南,三星,神州行,Kjava,208.4,1086.9
166728304072,澳门,三星,神州行,Kjava,268.5,1386.4
166532531794,浙江,三星,神州行,Kjava,102.2,1531
166437499312,浙江,三星,神州行,Android,230,212.9
166686778833,重庆,三星,神州行,Kjava,88.3,493.8
166920838286,安徽,三星,动感地带,Kjava,11.4,1313.6
166015409846,青海,三星,神州行,Android,89.5,727.6
166751360803,青海,三星,动感地带,Kjava,69.9,1190.9
166818586834,山东,三星,神州行,Android,228,1663
166652603600,西藏,三星,神州行,Kjava,205.6,1487
166712776781,浙江,三星,神州行,UIQ,118.9,1998.2
166790400519,青海,三星,动感地带,Android,68.7,239.6
166790250571,台湾,三星,动感地带,Kjava,195.9,405.6
166538748088,台湾,三星,神州行,Kjava,165.3,555.9
166537409640,安徽,三星,神州行,Android,158.3,220.6
166713363532,湖南,三星,神州行,Android,229.1,253.6
166876550334,山东,三星,神州行,Kjava,208.3,756.8
166816969735,吉林,三星,动感地带,Kjava,127.9,555.2
166794940758,新疆,三星,动感地带,Android,297.2,48.3
166816987518,贵州,三星,动感地带,Android,86.8,1689.5
166816970786,内蒙古,三星,动感地带,Kjava,285.1,307.6
166751594666,四川,三星,动感地带,Kjava,266,1423.3
166017280206,湖北,三星,神州行,Kjava,299.1,1088.4
166418473027,四川,三星,神州行,Android,235.8,1774.1
166999848367,新疆,三星,动感地带,Kjava,17.7,1060.9
166532442696,江西,三星,神州行,Android,213.7,1022.4
166713583778,香港,三星,动感地带,S60,36.4,963.6
166099925154,云南,三星,动感地带,Kjava,286,38.1
166713055940,北京,三星,动感地带,Kjava,174.5,725.5
166920828212,云南,三星,动感地带,Android,31.4,1698
166816969633,福建,三星,神州行,Kjava,264.2,1577.9
166015410048,河南,三星,神州行,Kjava,248.5,823.7
166652719762,黑龙江,三星,神州行,Android,238.8,1666.5
166818498340,黑龙江,三星,动感地带,Kjava,213.9,550.1
166413011505,江苏,三星,神州行,Android,127.4,1850
166416896063,重庆,三星,神州行,Kjava,12.6,513.3
166532464477,广西,三星,神州行,Kjava,151.8,86.8
166712390114,湖北,三星,神州行,Android,66.2,592.2
166925651964,新疆,三星,动感地带,Android,41.2,1422.6
166528757320,青海,三星,神州行,Android,80.6,570.6
166612856364,江苏,三星,神州行,Android,265.9,1308.9
166537517716,新疆,三星,神州行,Android,160.3,678.1
166816971911,河北,三星,动感地带,Kjava,290,1611
166899756917,澳门,三星,动感地带,Android,88.3,190.2
166537561824,山东,三星,神州行,Kjava,261.4,1775
166999873576,宁夏,三星,动感地带,Kjava,237.1,1492.9
166712194076,天津,三星,神州行,Kjava,97.6,1186.8
166559865311,澳门,三星,神州行,S60,255.4,1248
166790253845,河南,三星,动感地带,Android,85.8,167.6
166537338482,西藏,三星,神州行,Android,233.9,1684.5
166099909809,浙江,三星,神州行,Kjava,189.9,1815
166751456371,新疆,三星,动感地带,Kjava,122.2,1122
166989836863,山西,三星,动感地带,Kjava,258.9,870.2
166818625218,山东,三星,动感地带,Android,146.8,1859.8
166818362149,新疆,三星,神州行,Kjava,204.5,1775.5
166999866568,香港,三星,动感地带,Kjava,176.2,1216.2
166818537470,广西,三星,动感地带,Kjava,214.6,1731.8
166818501400,宁夏,三星,动感地带,Kjava,50.3,1900.4
166999842833,福建,三星,动感地带,Kjava,51.5,1440.9
166816974078,宁夏,三星,动感地带,Kjava,28,1862.5
166713163519,湖南,三星,神州行,Android,268.4,941.9
166412472484,河南,三星,动感地带,UIQ,55.8,96.9
166450237638,江苏,三星,动感地带,Kjava,73.5,1018.4
166412956056,新疆,三星,神州行,Kjava,223.3,734.1
166920837211,河北,三星,动感地带,Kjava,168.8,1787.2
166416002979,青海,三星,神州行,Kjava,77.8,1861.5
166925699838,河北,三星,动感地带,Kjava,10.7,44.6
166532889860,海南,三星,神州行,Kjava,226.9,1472.1
166412747783,青海,三星,神州行,Kjava,183.1,1936.2
166433831735,湖北,三星,神州行,Kjava,77.5,1916.6
166925647989,北京,三星,动感地带,Android,170.2,1775.8
166016905776,上海,三星,神州行,Kjava,125.8,665
166662840839,湖北,三星,神州行,Kjava,222.7,56.3
166812949882,黑龙江,三星,动感地带,S60,111.9,1617.3
166014998841,安徽,三星,动感地带,Kjava,128.4,851.4
166816971114,天津,三星,动感地带,Kjava,120.1,60.2
166712122961,新疆,三星,神州行,Kjava,215.8,152.2
166712529956,宁夏,三星,神州行,Kjava,176.3,184.3
166829317748,甘肃,三星,全球通,Android,41,1765
166799011465,山东,三星,动感地带,Kjava,295.6,155.8
166999901556,湖北,三星,动感地带,Android,150.9,973.4
166820987577,广东,三星,动感地带,Kjava,226.2,287
166790522989,内蒙古,三星,动感地带,Android,65.3,1071.5
166538687421,福建,三星,神州行,Kjava,238,1318.9
166545017262,湖南,三星,神州行,S60,34.3,1124.7
166431376835,河北,三星,神州行,Kjava,189.9,190.2
166553972187,新疆,三星,神州行,Kjava,56.6,1416.9
166424950994,西藏,三星,动感地带,Android,114.6,1906.8
166450819604,浙江,三星,动感地带,Android,298.1,1558.2
166412445075,河南,三星,动感地带,Kjava,112.5,388.6
166920417676,新疆,三星,动感地带,Android,192,350.9
166724539038,上海,三星,神州行,Android,231.8,1522.3
166423605205,天津,三星,神州行,Android,86.6,828.2
166920838090,河北,三星,动感地带,Kjava,227.8,1056.1
166428755830,黑龙江,三星,神州行,Android,108.5,454.2
166920340861,辽宁,三星,动感地带,Kjava,20,1512.3
166763411725,香港,三星,动感地带,Kjava,142.5,443.5
166431436307,天津,三星,神州行,Android,203.3,97.6
166751638336,吉林,三星,动感地带,Kjava,129.6,381.4
166798985819,上海,三星,动感地带,Kjava,83.1,1335.9
166412395116,陕西,三星,动感地带,Android,198,1316.9
166999866125,辽宁,三星,动感地带,Kjava,119.2,547.5
166926978820,广东,三星,动感地带,Android,117.7,493.8
166533028756,四川,三星,神州行,S60,101.3,321.6
166730138339,山西,三星,动感地带,Android,55,460.2
166689040701,云南,三星,神州行,S60,146.4,32.1
166751568700,湖北,三星,动感地带,Kjava,285.6,992.2
166418362972,吉林,三星,神州行,Kjava,232.4,1654.5
166751568791,河北,三星,动感地带,Android,287.6,1412.7
166423311249,福建,三星,神州行,Kjava,167.8,336.3
166592907231,重庆,三星,动感地带,Android,223.2,1839.8
166538523153,广东,三星,神州行,Kjava,103.8,1312.2
166650345417,台湾,三星,神州行,Kjava,29.4,1869.1
166713520567,香港,三星,动感地带,Kjava,193.9,242.6
166434235627,浙江,三星,神州行,Android,131.7,1274.5
166751546994,天津,三星,动感地带,Android,208.6,663
166650431390,广东,三星,神州行,Android,31.3,1075.8
166728566594,广东,三星,动感地带,Android,231.5,569.1
166795092947,北京,三星,神州行,Kjava,260.4,618.9
166713621952,黑龙江,三星,动感地带,Android,295.2,1821.9
166017261265,江西,三星,神州行,Kjava,185.9,309.1
166423193630,广西,三星,神州行,Kjava,167.5,474.9
166713005846,甘肃,三星,动感地带,Kjava,186.3,812.2
166423265619,云南,三星,神州行,Android,234.8,1166.6
166434160269,江苏,三星,神州行,Kjava,119.4,259.8
166532495767,青海,三星,神州行,Android,73.5,981.8
166818543110,广西,三星,动感地带,Android,257.5,692.3
166650361605,安徽,三星,神州行,Kjava,16.6,925.6
166751620360,黑龙江,三星,神州行,Kjava,146.4,1630.8
166663007561,江西,三星,神州行,S60,115.9,832.6
166713594667,安徽,三星,动感地带,Kjava,39.7,1971.3
166556927078,澳门,三星,神州行,Android,43.5,507.2
166728356365,黑龙江,三星,神州行,Kjava,158.7,896.7
166532857233,上海,三星,神州行,Kjava,269.2,72.7
166711958217,内蒙古,三星,神州行,Kjava,198.3,1435
166014999341,香港,三星,动感地带,Android,230.7,412.1
166818569221,江苏,三星,动感地带,Kjava,123.3,1722.5
166412583989,内蒙古,三星,动感地带,Kjava,242.3,1385
166612824208,河南,三星,神州行,Kjava,162.5,470.2
166999852296,内蒙古,三星,动感地带,Android,82.4,651.1
166418478099,重庆,三星,神州行,Kjava,252.7,319
166686772466,贵州,三星,神州行,Kjava,142.7,261.8
166649970698,内蒙古,三星,神州行,Kjava,113.8,251.8
166713314799,江苏,三星,神州行,Kjava,239.2,1494.2
166433154954,天津,三星,神州行,Kjava,208.3,1857
166099916830,北京,三星,动感地带,Kjava,116.6,1608
166712181291,北京,三星,神州行,Kjava,64.5,534.4
166622813291,西藏,三星,神州行,Kjava,203.5,695.4
166480580922,河南,三星,动感地带,S60,67.3,632
166818490844,云南,三星,神州行,Kjava,34.4,1050
166899778426,安徽,三星,动感地带,Kjava,172.7,782.5
166920822405,上海,三星,动感地带,Kjava,11,842.5
166798922015,湖北,三星,动感地带,Kjava,255.5,819.9
166423445968,台湾,三星,神州行,Android,222.4,448.8
166829406264,山东,三星,全球通,Kjava,189.4,148.5
166556907201,湖北,三星,神州行,Android,3.5,916.2
166751540502,四川,三星,动感地带,Kjava,221,1747.6
166999849363,香港,三星,动感地带,Kjava,239.9,471.4
166015413211,广东,三星,神州行,Kjava,51.4,715.9
166917090021,广东,三星,神州行,Kjava,92.7,756.9
166816960309,山西,三星,动感地带,Kjava,76.4,350.4
166556928166,海南,三星,神州行,Android,2.7,545.9
166713190523,湖南,三星,神州行,Kjava,121,643.9
166790465206,江西,三星,动感地带,Kjava,66.9,219
166669981756,河北,三星,神州行,Android,134.2,1094.4
166790727190,北京,三星,神州行,Kjava,32,1013.9
166007788783,湖南,三星,动感地带,Android,257.3,952.8
166532714575,新疆,三星,神州行,Kjava,253.2,1366.9
166686244202,河北,三星,神州行,Kjava,85.7,1743.7
166817784695,江西,三星,神州行,Kjava,287.8,1283.3
166713011713,广西,三星,动感地带,Android,119.9,702
166561036750,山东,三星,动感地带,Android,179.9,1071.7
166790521610,安徽,三星,动感地带,Android,179.7,653.2
166016909866,内蒙古,三星,神州行,S60,19.2,320.1
166509146359,上海,三星,全球通,Kjava,258.5,1687
166580944183,宁夏,三星,动感地带,Kjava,239.9,1532.9
166717574600,重庆,三星,神州行,Android,248.4,972.7
166422080130,北京,三星,动感地带,Kjava,16.5,1447.5
166763250892,陕西,三星,动感地带,S60,69,1070.2
166713080915,陕西,三星,动感地带,Kjava,186.1,719.3
166712884058,台湾,三星,神州行,Android,254,683.8
166816972110,广西,三星,神州行,Android,23.3,1807.5
166818459669,澳门,三星,动感地带,Android,135.7,898
166544854634,湖南,三星,神州行,Kjava,140.6,64
166020121243,上海,三星,神州行,Kjava,81.8,750.5
166816970136,北京,三星,动感地带,Kjava,244.2,1796
166814249609,山东,三星,神州行,Kjava,107.3,1695.9
166763316425,辽宁,三星,动感地带,Android,136.9,1189.7
166763355254,河南,三星,动感地带,Kjava,240.8,722.1
166427949434,澳门,三星,动感地带,Kjava,45.5,538.5
166925838896,贵州,三星,动感地带,Android,164.9,1245.3
166999851805,广西,三星,动感地带,S60,210.7,218.3
166816958944,湖南,三星,动感地带,Android,279.1,570.9
166713269495,安徽,三星,神州行,UIQ,269.6,10.5
166763426978,云南,三星,动感地带,Android,95.7,1347.3
166581076864,湖北,三星,动感地带,Android,88.7,1113.8
166544778948,广东,三星,神州行,Kjava,149.8,1123.6
166428621061,浙江,三星,动感地带,UIQ,156.9,870
166017299727,山西,三星,神州行,Android,264,237.9
166728569037,北京,三星,动感地带,Android,230,731.6
166929587175,浙江,三星,神州行,Kjava,295.7,455.7
166017272116,陕西,三星,神州行,Kjava,87.5,61.9
166794975931,山西,三星,动感地带,Android,80,860.3
166795126938,江苏,三星,动感地带,Android,246.4,1977.9
166751430614,安徽,三星,动感地带,Android,271.9,949.3
166899812255,湖南,三星,动感地带,Kjava,44.5,650
166818620031,云南,三星,动感地带,Android,230.4,1669.6
166643128704,海南,三星,神州行,Kjava,222.9,1711.1
166015279740,上海,三星,神州行,UIQ,280,1074.5
166799015421,甘肃,三星,动感地带,Kjava,212.3,670.9
166920837830,江苏,三星,动感地带,Android,238.3,1262.3
166622782913,澳门,三星,神州行,Kjava,153.3,91.9
166544774901,河南,三星,神州行,Kjava,189.1,352.5
166818461358,天津,三星,神州行,Kjava,136,1315.2
166431249111,澳门,三星,神州行,Kjava,195.2,993.2
166712623526,台湾,三星,神州行,Kjava,89.8,1088.7
166918500739,北京,三星,神州行,Kjava,53.6,934.1
166433835715,青海,三星,神州行,Kjava,102.3,1269.8
166663130608,辽宁,三星,神州行,Kjava,28.2,1753.4
166099928617,台湾,三星,动感地带,Kjava,232.3,1450.1
166532439799,贵州,三星,神州行,Kjava,254,1460.6
166686139482,湖北,三星,神州行,S60,213.7,382.9
166925713066,贵州,三星,动感地带,Android,216.3,554.9
166726628994,上海,三星,神州行,Android,204.2,76.7
166538532210,贵州,三星,神州行,Kjava,153.8,925.7
166818593359,湖北,三星,动感地带,S60,161.4,1614
166712853233,河北,三星,神州行,Kjava,150.9,318.4
166818402588,西藏,三星,动感地带,Kjava,16.8,1317.1
166650288841,北京,三星,神州行,Android,272.9,1143.3
166538665803,吉林,三星,神州行,Kjava,296.1,1457.9
166007792609,安徽,三星,动感地带,Android,265.1,1532.4
166751543852,湖北,三星,动感地带,Android,59.9,1340.6
166818540848,广西,三星,动感地带,Kjava,2.8,943.2
166751630134,吉林,三星,动感地带,Android,234.6,33.3
166751540479,江苏,三星,动感地带,Android,232.8,590.2
166993001925,四川,三星,神州行,Ophone,126.5,207.8
166816970573,黑龙江,三星,动感地带,Kjava,231.7,1281.8
166713554381,黑龙江,三星,动感地带,Android,270.7,378.1
166816976718,湖北,三星,动感地带,Kjava,276.4,784
166561027004,海南,三星,动感地带,S60,93.7,1749.5
166099902819,山东,三星,动感地带,Kjava,199.1,1827.9
166763379844,山西,三星,动感地带,Kjava,191.7,384.3
166751627229,广西,三星,动感地带,Kjava,232.7,1943
166763438485,江苏,三星,动感地带,Android,165.3,1464.6
166538484532,香港,三星,神州行,Kjava,273.8,332.1
166423607510,天津,三星,神州行,Android,225.4,1156.7
166580981816,内蒙古,三星,动感地带,Android,233.9,239.5
166920837980,福建,三星,动感地带,Kjava,274.5,930.1
166790791444,福建,三星,动感地带,Android,128.3,1322.6
166480187651,安徽,三星,动感地带,Kjava,268.9,86.6
166712033165,香港,三星,神州行,S60,294,1388.8
166713562883,山东,三星,动感地带,Kjava,179.4,1385
166538714472,陕西,三星,神州行,Kjava,263,398
166751539005,重庆,三星,动感地带,Kjava,100.4,46.5
166561016041,江西,三星,动感地带,S60,157.8,395.9
166790603144,北京,三星,动感地带,Android,97.8,1608.8
166913874702,吉林,三星,神州行,Kjava,207.5,955.5
166813018701,香港,三星,动感地带,Kjava,5.8,1442.7
166818618920,贵州,三星,神州行,Android,278.2,1580.2
166920819464,安徽,三星,动感地带,Android,228.9,154
166007808970,辽宁,三星,动感地带,Kjava,181.9,511.8
166790400598,湖北,三星,动感地带,S60,186.4,1399.7
166827419604,贵州,三星,动感地带,Android,23.5,1087.3
166818374136,内蒙古,三星,动感地带,Kjava,53.2,1812
166650488976,江西,三星,神州行,Kjava,3.5,1617.5
166650609300,四川,三星,神州行,Android,295.4,919
166818375951,甘肃,三星,神州行,Android,92.7,357.9
166999876969,四川,三星,动感地带,Kjava,212.2,325.6
166537522076,湖北,三星,神州行,Kjava,182.5,1287.6
166712640076,新疆,三星,神州行,UIQ,213.4,970.2
166816971077,黑龙江,三星,动感地带,Android,221.4,1840.7
166751575657,北京,三星,动感地带,Kjava,248.3,173.4
166450141158,天津,三星,动感地带,Android,169.8,750.1
166916882216,新疆,三星,神州行,Android,93.4,425.7
166918511413,河南,三星,神州行,Kjava,265.9,929.6
166017325804,河北,三星,神州行,Kjava,35,164.7
166763419924,山西,三星,动感地带,Kjava,90.5,1228
166798968858,新疆,三星,动感地带,Kjava,155.6,738.3
166556925706,北京,三星,神州行,Ophone,44,1424.1
166532879637,湖北,三星,神州行,Kjava,136.1,1563.4
166650448213,北京,三星,神州行,Kjava,116.9,1138.4
166730137620,吉林,三星,动感地带,S60,53.7,1993
166818340110,山东,三星,动感地带,Android,263,968.5
166728559308,福建,三星,动感地带,Kjava,18.6,118.3
166592920300,黑龙江,三星,动感地带,Kjava,293.9,1115.7
166017300477,江西,三星,神州行,Android,117.4,79.5
166925908273,甘肃,三星,动感地带,Kjava,258.8,1913.5
166417048535,宁夏,三星,神州行,Kjava,60.8,108
166920437934,澳门,三星,动感地带,Android,6.7,1836.2
166717487662,安徽,三星,神州行,Kjava,46.7,1198
166751544446,重庆,三星,动感地带,Kjava,64.7,1765.5
166925691703,山东,三星,动感地带,Android,49,706.7
166543929113,安徽,三星,神州行,Kjava,146.2,1467.3
166818572920,四川,三星,神州行,Kjava,220.1,1710.3
166818361502,上海,三星,神州行,Kjava,187.5,981.2
166532518436,新疆,三星,神州行,Android,12.1,544.3
166794942245,吉林,三星,动感地带,Kjava,35.3,1490.2
166817803044,河北,三星,神州行,Android,208.8,131.7
166713062797,重庆,三星,动感地带,Kjava,156.8,577.9
166818524643,新疆,三星,动感地带,Kjava,28,1763.9
166999936042,青海,三星,动感地带,Kjava,192.7,1292.8
166726615418,贵州,三星,神州行,Android,273.6,452.2
166669977235,澳门,三星,神州行,Kjava,38.8,1390.4
166631901813,河北,三星,动感地带,Kjava,173.2,1100.8
166712544905,山东,三星,神州行,Kjava,101.6,1346.4
166712330756,澳门,三星,神州行,Android,77.5,1947.9
166016915349,江西,三星,神州行,Kjava,86.5,1147.1
166816980467,青海,三星,动感地带,Android,253.5,1002
166929608954,湖南,三星,动感地带,Kjava,79.9,1024.5
166818504733,浙江,三星,神州行,Android,84.8,1264.5
166816971949,贵州,三星,神州行,Android,256.2,1414.1
166713390048,黑龙江,三星,神州行,Android,86,1344.9
166015631419,台湾,三星,神州行,Kjava,136.2,1743.2
166712359674,广西,三星,神州行,Android,124.4,1376.2
166015439634,西藏,三星,神州行,Kjava,93.3,1685.4
166798851407,吉林,三星,动感地带,Android,212.5,268.1
166751604422,广东,三星,神州行,UIQ,57,1148.4
166532905570,云南,三星,神州行,Android,142.2,372.2
166559894924,江苏,三星,神州行,S60,284.6,356.5
166631922626,重庆,三星,动感地带,Android,144.8,782.1
166412934805,上海,三星,神州行,Android,124.4,1712.9
166795110388,上海,三星,动感地带,Kjava,256.9,988.1
166713543580,广西,三星,动感地带,Kjava,113.2,1009.7
166812956914,青海,三星,动感地带,Android,180.1,866.2
166712545328,吉林,三星,神州行,S60,55.9,935.8
166917835874,海南,三星,神州行,Kjava,57.6,120.8
166423583437,台湾,三星,神州行,Kjava,139.8,1466.5
166686745806,台湾,三星,神州行,Android,126.5,1290.3
166728241232,吉林,三星,神州行,Kjava,243.6,132
166412651196,上海,三星,神州行,Kjava,252.3,216.9
166916917374,重庆,三星,神州行,Kjava,189.5,815.2
166790645186,北京,三星,动感地带,Kjava,122.4,1353.7
166416974593,安徽,三星,神州行,Android,196.8,323.1
166790802295,四川,三星,动感地带,Android,10.8,1299.6
166999873270,云南,三星,动感地带,Kjava,153.6,543.5
166829340504,广西,三星,全球通,Kjava,177.5,1349.3
166669942353,西藏,三星,神州行,Kjava,118.6,1852.1
166712440188,山西,三星,神州行,Android,175.1,1607.3
166549347327,台湾,三星,神州行,Android,188.9,1303.4
166712441035,陕西,三星,神州行,Kjava,95.4,653.8
166751615412,河南,三星,动感地带,Kjava,40.8,328.6
166019263074,西藏,三星,神州行,Android,53.9,711.6
166917882739,重庆,三星,神州行,Android,281.4,707.4
166099920041,吉林,三星,动感地带,Kjava,102.2,647.7
166818353974,重庆,三星,动感地带,Kjava,283.2,1655.6
166829247259,宁夏,三星,全球通,Android,95.3,1856.3
166017012770,辽宁,三星,神州行,Kjava,2,945.6
166790803616,陕西,三星,动感地带,Android,270.9,645
166816971231,西藏,三星,动感地带,Android,47,1588.6
166798964615,甘肃,三星,动感地带,Android,27.5,7.3
166412521042,吉林,三星,动感地带,Kjava,293.8,561.3
166433797370,澳门,三星,神州行,Kjava,104.1,547
166412988649,四川,三星,神州行,Kjava,2.9,1587.4
166925638742,陕西,三星,动感地带,Kjava,19.2,1309.4
166913976066,河北,三星,神州行,Kjava,148.7,1189.8
166790507025,广西,三星,动感地带,Kjava,216.4,1675.5
166433144991,江苏,三星,神州行,Kjava,191,777.4
166927035765,山西,三星,全球通,Kjava,120.2,1564.2
166422080602,湖北,三星,动感地带,Kjava,93.5,1330.9
166751449510,江西,三星,动感地带,Kjava,45.4,602.8
166877137957,陕西,三星,神州行,Kjava,58.7,1840.1
166818409352,北京,三星,动感地带,Android,153.9,494.2
166712682817,湖北,三星,神州行,Android,76,1782.8
166816973271,江西,三星,动感地带,Kjava,32.2,1133.2
166713037344,香港,三星,动感地带,Kjava,288.4,216
166650025540,甘肃,三星,神州行,Kjava,113.7,1897.8
166713271861,陕西,三星,神州行,Android,148.3,1017.3
166000007076,安徽,三星,动感地带,Android,129.5,731.4
166631911111,山东,三星,动感地带,Kjava,298.2,949.7
166414503229,天津,三星,神州行,Kjava,276,722.7
166602521141,香港,三星,全球通,Android,222.5,1043.8
166925912104,天津,三星,动感地带,S60,224.9,1147.2
166794971804,陕西,三星,动感地带,Android,87,1734.6
166790257302,浙江,三星,动感地带,Kjava,47.3,1709.2
166999848563,天津,三星,动感地带,S60,280.1,1882.6
166798908497,山西,三星,动感地带,Windows Mobile,51.5,24.9
166728366315,江苏,三星,神州行,Kjava,39.5,1326.3
166418520780,河南,三星,神州行,Android,192.3,1909.1
166816972128,浙江,三星,神州行,Kjava,292.4,120.8
166612844324,海南,三星,神州行,Kjava,231.6,1682.7
166925687132,宁夏,三星,动感地带,Android,150.9,170.5
166556804098,贵州,三星,全球通,Kjava,116.3,967.8
166480170629,云南,三星,动感地带,Kjava,38.6,431.5
166537160537,海南,三星,全球通,Kjava,93,1844.4
166580960870,河北,三星,全球通,S60,162.6,652.8
166418477128,山西,三星,神州行,S60,126.6,616.6
166730137768,澳门,三星,动感地带,Android,177.4,1439.3
166017115643,甘肃,三星,神州行,Android,104.5,82.9
166017245047,北京,三星,神州行,Android,95.2,971
166713199097,澳门,三星,神州行,Android,107.1,1195.3
166713279853,北京,三星,神州行,Kjava,175.6,1577.7
166428540934,湖北,三星,动感地带,Android,204.3,1965.1
166686328139,河南,三星,神州行,Kjava,193.5,675.4
166763251992,青海,三星,动感地带,Kjava,258.3,1623.3
166712461263,青海,三星,神州行,Kjava,4.9,1028.2
166790784081,澳门,三星,动感地带,Kjava,56.7,895.4
166538697319,吉林,三星,神州行,Kjava,224.2,1839.5
166925680161,北京,三星,动感地带,Kjava,168.1,1283.7
166537616575,吉林,三星,神州行,Android,154.6,1841.3
166790334311,吉林,三星,动感地带,Ophone,228.7,1093.9
166899756918,湖北,三星,动感地带,Kjava,95.8,188.4
166751356882,内蒙古,三星,动感地带,Android,225.2,812.2
166099931210,福建,三星,动感地带,Kjava,241.7,704
166713545332,吉林,三星,动感地带,Kjava,219.5,751
166818470637,澳门,三星,神州行,Android,196.2,1336.3
166015267935,四川,三星,神州行,Kjava,165.3,518.4
166818420175,青海,三星,神州行,Android,73.6,1882.6
166713145948,台湾,三星,神州行,Android,207.4,25.4
166695111113,上海,三星,神州行,Kjava,139.1,102.1
166798936467,江西,三星,动感地带,Kjava,210.7,1974.2
